call_id,date,week_start,hour,agent_id,agent_name,channel,duration_minutes,wait_time_minutes,resolved,customer_satisfaction
13608,2025-05-08,2025-05-05,10,103,Carol White,WhatsApp,19.21,1.72,False,3
13609,2025-05-08,2025-05-05,19,106,Frank Miller,Phone,11.98,7.34,False,2
13610,2025-05-08,2025-05-05,13,105,Emma Davis,Phone,4.02,0.12,True,4
13611,2025-05-08,2025-05-05,13,105,Emma Davis,Phone,16.32,4.14,False,1
13612,2025-05-08,2025-05-05,18,102,Bob Smith,Phone,15.33,8.04,True,4
13613,2025-05-08,2025-05-05,16,105,Emma Davis,Email,15.0,1.22,True,1
13614,2025-05-08,2025-05-05,13,102,Bob Smith,Phone,15.54,4.18,True,2
13615,2025-05-08,2025-05-05,9,101,Alice Johnson,Phone,9.68,1.0,True,2
13616,2025-05-08,2025-05-05,16,101,Alice Johnson,Email,9.37,6.39,True,4
13617,2025-05-08,2025-05-05,11,104,David Brown,Chat,13.25,3.88,True,2
13618,2025-05-08,2025-05-05,10,102,Bob Smith,Phone,10.98,1.15,True,4
13619,2025-05-08,2025-05-05,8,103,Carol White,Phone,17.78,5.47,True,3
13620,2025-05-08,2025-05-05,18,105,Emma Davis,WhatsApp,6.74,5.35,True,5
13621,2025-05-08,2025-05-05,17,101,Alice Johnson,Phone,14.24,4.35,False,1
13622,2025-05-08,2025-05-05,15,103,Carol White,WhatsApp,15.48,1.2,True,3
13623,2025-05-08,2025-05-05,16,102,Bob Smith,Phone,20.2,3.47,True,4
13624,2025-05-08,2025-05-05,10,104,David Brown,Email,13.12,0.62,True,4
13625,2025-05-08,2025-05-05,16,102,Bob Smith,Phone,9.48,1.14,True,2
13626,2025-05-08,2025-05-05,8,104,David Brown,Phone,19.87,5.11,True,1
13627,2025-05-08,2025-05-05,9,106,Frank Miller,Chat,14.41,1.81,True,5
13628,2025-05-08,2025-05-05,16,105,Emma Davis,Email,11.87,7.19,True,2
13629,2025-05-08,2025-05-05,14,103,Carol White,Phone,14.29,1.84,True,1
13630,2025-05-08,2025-05-05,17,103,Carol White,Chat,24.79,1.21,True,5
13631,2025-05-08,2025-05-05,19,103,Carol White,Chat,8.35,5.42,True,1
13632,2025-05-08,2025-05-05,19,106,Frank Miller,Chat,18.06,1.53,False,2
13633,2025-05-08,2025-05-05,11,101,Alice Johnson,Chat,15.68,12.04,True,4
13634,2025-05-08,2025-05-05,18,105,Emma Davis,Phone,12.43,4.26,True,1
13635,2025-05-08,2025-05-05,19,102,Bob Smith,Phone,16.75,2.19,True,2
13636,2025-05-08,2025-05-05,19,102,Bob Smith,Chat,23.65,1.46,True,5
13637,2025-05-08,2025-05-05,16,106,Frank Miller,Phone,6.81,0.78,False,2
13638,2025-05-08,2025-05-05,11,104,David Brown,Email,9.03,0.44,False,3
13639,2025-05-08,2025-05-05,19,105,Emma Davis,Phone,6.9,1.84,True,5
13640,2025-05-08,2025-05-05,8,104,David Brown,Email,16.73,1.19,False,2
13641,2025-05-08,2025-05-05,10,101,Alice Johnson,Phone,13.48,2.08,True,4
13642,2025-05-08,2025-05-05,13,102,Bob Smith,Phone,19.09,0.3,False,1
13643,2025-05-08,2025-05-05,10,103,Carol White,WhatsApp,19.34,3.44,False,3
13644,2025-05-08,2025-05-05,15,102,Bob Smith,Phone,13.55,1.94,False,1
13645,2025-05-08,2025-05-05,17,104,David Brown,Phone,13.51,0.65,True,1
13646,2025-05-08,2025-05-05,19,104,David Brown,WhatsApp,18.49,0.06,True,1
13647,2025-05-08,2025-05-05,17,103,Carol White,Phone,15.17,1.69,True,3
13648,2025-05-08,2025-05-05,17,103,Carol White,Phone,19.08,6.33,False,1
13649,2025-05-08,2025-05-05,16,103,Carol White,Phone,24.4,13.69,False,3
13650,2025-05-08,2025-05-05,8,101,Alice Johnson,Chat,16.01,3.66,True,4
13651,2025-05-08,2025-05-05,8,106,Frank Miller,Phone,9.43,1.45,False,2
13652,2025-05-08,2025-05-05,13,102,Bob Smith,WhatsApp,9.01,2.71,True,3
13653,2025-05-08,2025-05-05,19,106,Frank Miller,WhatsApp,17.1,0.65,True,4
13654,2025-05-08,2025-05-05,8,106,Frank Miller,Email,4.9,1.39,False,3
13655,2025-05-08,2025-05-05,19,101,Alice Johnson,Phone,11.54,0.54,True,5
13656,2025-05-08,2025-05-05,9,106,Frank Miller,Chat,19.17,3.23,False,1
13657,2025-05-08,2025-05-05,11,103,Carol White,Phone,14.16,0.05,True,5
13658,2025-05-08,2025-05-05,16,102,Bob Smith,Phone,7.56,2.07,True,5
13659,2025-05-08,2025-05-05,13,103,Carol White,Phone,13.76,2.1,True,2
13660,2025-05-08,2025-05-05,13,104,David Brown,WhatsApp,16.41,2.18,True,3
13661,2025-05-08,2025-05-05,18,105,Emma Davis,Email,9.27,0.3,True,2
13662,2025-05-08,2025-05-05,17,106,Frank Miller,Chat,11.76,2.26,True,1
13663,2025-05-08,2025-05-05,14,105,Emma Davis,Email,16.42,1.21,True,3
13664,2025-05-08,2025-05-05,13,101,Alice Johnson,Email,10.63,0.95,True,3
13665,2025-05-08,2025-05-05,10,106,Frank Miller,Email,8.55,0.96,True,1
13666,2025-05-08,2025-05-05,16,101,Alice Johnson,Phone,17.11,5.65,True,2
13667,2025-05-08,2025-05-05,18,105,Emma Davis,Phone,21.46,0.27,False,1
13668,2025-05-08,2025-05-05,10,101,Alice Johnson,Phone,10.63,1.93,True,2
13669,2025-05-08,2025-05-05,10,102,Bob Smith,Phone,17.17,3.16,True,2
13670,2025-05-08,2025-05-05,9,106,Frank Miller,Email,11.54,1.76,True,5
13671,2025-05-08,2025-05-05,18,103,Carol White,Phone,11.65,3.38,True,2
13672,2025-05-08,2025-05-05,16,103,Carol White,WhatsApp,18.04,3.33,True,2
13673,2025-05-08,2025-05-05,12,104,David Brown,Email,14.05,2.95,False,2
13674,2025-05-08,2025-05-05,14,101,Alice Johnson,Chat,13.46,0.43,True,2
13675,2025-05-08,2025-05-05,11,101,Alice Johnson,Email,16.66,2.54,True,3
13676,2025-05-08,2025-05-05,11,101,Alice Johnson,Phone,14.64,2.37,True,5
13677,2025-05-08,2025-05-05,8,102,Bob Smith,Chat,14.79,0.71,False,1
13678,2025-05-08,2025-05-05,18,105,Emma Davis,Phone,14.84,0.29,True,1
13679,2025-05-08,2025-05-05,13,104,David Brown,WhatsApp,15.39,2.58,True,5
13680,2025-05-08,2025-05-05,8,104,David Brown,WhatsApp,12.11,1.47,True,5
13681,2025-05-08,2025-05-05,14,106,Frank Miller,Phone,4.08,0.59,True,3
13682,2025-05-09,2025-05-05,16,106,Frank Miller,Phone,13.95,1.95,True,1
13683,2025-05-09,2025-05-05,11,104,David Brown,WhatsApp,17.61,1.37,True,2
13684,2025-05-09,2025-05-05,8,106,Frank Miller,WhatsApp,17.27,1.8,False,3
13685,2025-05-09,2025-05-05,10,104,David Brown,Chat,19.06,2.76,False,1
13686,2025-05-09,2025-05-05,10,106,Frank Miller,Phone,14.42,0.99,True,5
13687,2025-05-09,2025-05-05,17,105,Emma Davis,Phone,19.82,1.28,True,2
13688,2025-05-09,2025-05-05,14,104,David Brown,Phone,17.71,0.86,True,5
13689,2025-05-09,2025-05-05,16,106,Frank Miller,WhatsApp,19.18,8.28,True,5
13690,2025-05-09,2025-05-05,14,103,Carol White,Phone,16.91,4.54,False,1
13691,2025-05-09,2025-05-05,10,106,Frank Miller,Email,17.87,2.7,True,2
13692,2025-05-09,2025-05-05,9,101,Alice Johnson,Chat,21.16,0.39,True,4
13693,2025-05-09,2025-05-05,9,104,David Brown,WhatsApp,14.54,7.23,True,4
13694,2025-05-09,2025-05-05,11,104,David Brown,Chat,21.25,15.01,True,4
13695,2025-05-09,2025-05-05,9,105,Emma Davis,Phone,11.47,5.01,True,4
13696,2025-05-09,2025-05-05,8,104,David Brown,Phone,12.16,2.49,True,2
13697,2025-05-09,2025-05-05,8,102,Bob Smith,Phone,11.42,0.49,True,5
13698,2025-05-09,2025-05-05,15,105,Emma Davis,Email,10.95,5.75,True,3
13699,2025-05-09,2025-05-05,18,105,Emma Davis,Chat,14.12,0.14,True,2
13700,2025-05-09,2025-05-05,12,101,Alice Johnson,Email,12.12,1.83,True,5
13701,2025-05-09,2025-05-05,13,104,David Brown,Phone,20.24,2.11,True,2
13702,2025-05-09,2025-05-05,19,101,Alice Johnson,Email,14.92,2.48,True,2
13703,2025-05-09,2025-05-05,18,105,Emma Davis,Phone,15.63,3.67,True,5
13704,2025-05-09,2025-05-05,19,105,Emma Davis,Chat,22.57,1.65,True,5
13705,2025-05-09,2025-05-05,19,106,Frank Miller,Phone,19.91,0.62,True,1
13706,2025-05-09,2025-05-05,8,104,David Brown,Phone,11.14,1.27,True,5
13707,2025-05-09,2025-05-05,8,101,Alice Johnson,Chat,19.76,5.67,True,3
13708,2025-05-09,2025-05-05,16,105,Emma Davis,Chat,16.52,1.68,True,5
13709,2025-05-09,2025-05-05,19,105,Emma Davis,Phone,24.02,1.13,True,2
13710,2025-05-09,2025-05-05,9,105,Emma Davis,Chat,15.09,0.62,True,5
13711,2025-05-09,2025-05-05,15,104,David Brown,Phone,13.91,1.96,True,5
13712,2025-05-09,2025-05-05,16,101,Alice Johnson,Phone,15.39,0.31,False,2
13713,2025-05-09,2025-05-05,18,101,Alice Johnson,Phone,17.67,3.62,True,3
13714,2025-05-09,2025-05-05,13,103,Carol White,Phone,15.52,2.22,True,1
13715,2025-05-09,2025-05-05,9,102,Bob Smith,Phone,12.9,3.2,True,5
13716,2025-05-09,2025-05-05,9,101,Alice Johnson,Email,20.68,1.48,True,5
13717,2025-05-09,2025-05-05,8,106,Frank Miller,WhatsApp,13.22,1.97,True,4
13718,2025-05-09,2025-05-05,10,102,Bob Smith,Phone,7.88,1.18,True,5
13719,2025-05-09,2025-05-05,19,102,Bob Smith,Phone,11.76,1.27,True,5
13720,2025-05-09,2025-05-05,12,105,Emma Davis,Chat,15.37,3.31,True,5
13721,2025-05-09,2025-05-05,9,106,Frank Miller,WhatsApp,11.03,1.77,False,2
13722,2025-05-09,2025-05-05,13,103,Carol White,Chat,15.64,0.46,True,5
13723,2025-05-09,2025-05-05,18,103,Carol White,Chat,14.43,4.19,True,3
13724,2025-05-09,2025-05-05,12,101,Alice Johnson,WhatsApp,20.55,1.0,True,3
13725,2025-05-09,2025-05-05,13,103,Carol White,WhatsApp,9.2,0.1,True,5
13726,2025-05-09,2025-05-05,16,103,Carol White,Chat,14.47,0.31,True,2
13727,2025-05-09,2025-05-05,8,101,Alice Johnson,Email,20.74,2.35,False,1
13728,2025-05-09,2025-05-05,9,104,David Brown,Phone,12.1,2.05,True,1
13729,2025-05-09,2025-05-05,9,103,Carol White,Phone,11.71,2.41,True,4
13730,2025-05-09,2025-05-05,17,105,Emma Davis,Chat,19.75,2.12,True,2
13731,2025-05-09,2025-05-05,10,104,David Brown,WhatsApp,18.63,3.17,True,5
13732,2025-05-09,2025-05-05,11,103,Carol White,Phone,10.82,3.1,False,2
13733,2025-05-09,2025-05-05,10,102,Bob Smith,WhatsApp,9.25,2.82,True,5
13734,2025-05-09,2025-05-05,18,105,Emma Davis,Phone,10.59,5.95,True,2
13735,2025-05-09,2025-05-05,13,103,Carol White,Phone,1.51,1.32,True,4
13736,2025-05-09,2025-05-05,18,103,Carol White,Phone,16.96,0.16,True,3
13737,2025-05-09,2025-05-05,12,105,Emma Davis,Chat,18.27,1.19,True,2
13738,2025-05-09,2025-05-05,15,106,Frank Miller,Phone,13.04,9.37,False,3
13739,2025-05-09,2025-05-05,8,103,Carol White,Email,13.56,1.0,False,2
13740,2025-05-09,2025-05-05,14,103,Carol White,Phone,20.83,3.47,True,3
13741,2025-05-09,2025-05-05,19,105,Emma Davis,Chat,15.84,6.32,True,2
13742,2025-05-09,2025-05-05,16,101,Alice Johnson,Email,22.26,3.05,False,2
13743,2025-05-09,2025-05-05,10,105,Emma Davis,Phone,11.87,10.87,True,2
13744,2025-05-09,2025-05-05,9,105,Emma Davis,Phone,23.43,3.65,True,1
13745,2025-05-09,2025-05-05,9,106,Frank Miller,Chat,13.38,0.12,True,4
13746,2025-05-09,2025-05-05,18,105,Emma Davis,Phone,17.63,0.65,False,1
13747,2025-05-09,2025-05-05,8,105,Emma Davis,Phone,13.8,0.64,True,4
13748,2025-05-09,2025-05-05,14,105,Emma Davis,Phone,14.92,4.93,True,4
13749,2025-05-09,2025-05-05,9,105,Emma Davis,Phone,16.58,4.03,True,2
13750,2025-05-09,2025-05-05,11,104,David Brown,Chat,13.45,1.28,True,3
13751,2025-05-09,2025-05-05,18,106,Frank Miller,Email,13.67,1.77,True,1
13752,2025-05-09,2025-05-05,15,106,Frank Miller,Phone,16.9,1.6,True,1
13753,2025-05-09,2025-05-05,11,106,Frank Miller,Phone,15.97,1.46,True,2
13754,2025-05-09,2025-05-05,12,102,Bob Smith,Phone,10.11,1.73,True,5
13755,2025-05-09,2025-05-05,14,102,Bob Smith,Phone,2.9,7.16,True,3
13756,2025-05-09,2025-05-05,8,106,Frank Miller,WhatsApp,13.3,2.0,False,2
13757,2025-05-09,2025-05-05,12,103,Carol White,Email,13.24,0.77,True,4
13758,2025-05-09,2025-05-05,9,104,David Brown,Email,18.21,0.49,False,3
13759,2025-05-09,2025-05-05,15,105,Emma Davis,Phone,19.85,3.37,True,5
13760,2025-05-09,2025-05-05,10,103,Carol White,Phone,21.08,2.33,True,4
13761,2025-05-09,2025-05-05,19,103,Carol White,Phone,11.34,1.74,True,1
13762,2025-05-09,2025-05-05,11,103,Carol White,Phone,9.81,3.06,True,4
13763,2025-05-09,2025-05-05,8,105,Emma Davis,WhatsApp,7.54,2.92,True,3
13764,2025-05-09,2025-05-05,16,106,Frank Miller,Phone,10.61,1.28,True,5
13765,2025-05-09,2025-05-05,9,101,Alice Johnson,Phone,7.79,3.17,False,1
13766,2025-05-09,2025-05-05,16,101,Alice Johnson,WhatsApp,22.74,0.87,False,2
13767,2025-05-09,2025-05-05,11,104,David Brown,WhatsApp,18.57,4.06,True,5
13768,2025-05-09,2025-05-05,16,103,Carol White,WhatsApp,14.29,2.25,True,2
13769,2025-05-09,2025-05-05,14,104,David Brown,Email,25.18,0.11,True,1
13770,2025-05-09,2025-05-05,14,101,Alice Johnson,Phone,6.72,3.14,True,5
13771,2025-05-09,2025-05-05,10,102,Bob Smith,Chat,10.32,5.86,True,3
13772,2025-05-09,2025-05-05,8,105,Emma Davis,Chat,7.57,2.49,True,1
13773,2025-05-09,2025-05-05,14,103,Carol White,Chat,21.0,2.21,True,4
13774,2025-05-09,2025-05-05,12,102,Bob Smith,WhatsApp,14.83,0.29,True,5
13775,2025-05-09,2025-05-05,11,105,Emma Davis,Phone,14.65,2.99,True,3
13776,2025-05-09,2025-05-05,10,103,Carol White,Phone,10.9,1.05,False,3
13777,2025-05-09,2025-05-05,15,101,Alice Johnson,Phone,15.59,8.34,False,3
13778,2025-05-09,2025-05-05,17,105,Emma Davis,Phone,18.22,4.19,True,5
13779,2025-05-09,2025-05-05,12,103,Carol White,Phone,17.1,0.7,True,4
13780,2025-05-09,2025-05-05,16,104,David Brown,Phone,6.05,4.43,False,3
13781,2025-05-09,2025-05-05,16,103,Carol White,Email,11.99,5.83,False,2
13782,2025-05-09,2025-05-05,12,106,Frank Miller,Email,14.59,2.17,True,5
13783,2025-05-09,2025-05-05,10,101,Alice Johnson,Phone,17.78,2.97,True,4
13784,2025-05-09,2025-05-05,19,106,Frank Miller,Chat,1.0,3.41,True,3
13785,2025-05-09,2025-05-05,19,106,Frank Miller,Phone,20.0,4.54,False,3
13786,2025-05-09,2025-05-05,8,105,Emma Davis,Email,7.62,0.68,True,3
13787,2025-05-09,2025-05-05,12,104,David Brown,Chat,10.03,0.69,False,2
13788,2025-05-09,2025-05-05,12,101,Alice Johnson,Chat,18.68,0.66,False,2
13789,2025-05-09,2025-05-05,14,102,Bob Smith,Email,12.3,3.05,False,1
13790,2025-05-09,2025-05-05,12,104,David Brown,Phone,15.75,1.89,False,3
13791,2025-05-09,2025-05-05,18,103,Carol White,Phone,7.81,0.9,True,2
13792,2025-05-09,2025-05-05,12,102,Bob Smith,Phone,11.1,8.13,True,3
13793,2025-05-09,2025-05-05,17,106,Frank Miller,Chat,15.85,1.84,True,3
13794,2025-05-09,2025-05-05,14,103,Carol White,Chat,8.36,2.5,True,4
13795,2025-05-09,2025-05-05,19,106,Frank Miller,Phone,21.9,0.99,True,2
13796,2025-05-09,2025-05-05,15,106,Frank Miller,Chat,18.33,2.17,True,3
13797,2025-05-09,2025-05-05,12,102,Bob Smith,Chat,12.55,0.8,True,4
13798,2025-05-09,2025-05-05,15,103,Carol White,Email,14.56,2.3,True,5
13799,2025-05-09,2025-05-05,12,104,David Brown,Chat,17.51,3.0,True,4
13800,2025-05-09,2025-05-05,17,103,Carol White,Chat,18.49,0.97,True,2
13801,2025-05-09,2025-05-05,14,105,Emma Davis,Email,12.82,0.51,True,1
13802,2025-05-09,2025-05-05,12,103,Carol White,Phone,17.51,2.8,False,3
13803,2025-05-09,2025-05-05,12,102,Bob Smith,Email,20.71,2.33,True,5
13804,2025-05-09,2025-05-05,8,103,Carol White,Phone,10.85,0.02,True,2
13805,2025-05-09,2025-05-05,14,105,Emma Davis,Phone,22.31,13.0,False,3
13806,2025-05-09,2025-05-05,17,105,Emma Davis,WhatsApp,12.83,3.1,True,2
13807,2025-05-09,2025-05-05,18,103,Carol White,Phone,14.26,3.4,True,5
13808,2025-05-09,2025-05-05,11,104,David Brown,Phone,8.67,3.19,True,2
13809,2025-05-09,2025-05-05,17,102,Bob Smith,Email,22.22,9.07,True,2
13810,2025-05-09,2025-05-05,13,103,Carol White,Chat,9.33,3.14,True,5
13811,2025-05-09,2025-05-05,11,102,Bob Smith,Phone,23.46,5.35,True,5
13812,2025-05-09,2025-05-05,8,103,Carol White,WhatsApp,8.05,3.38,True,1
13813,2025-05-09,2025-05-05,12,104,David Brown,Email,23.78,3.11,False,3
13814,2025-05-09,2025-05-05,17,105,Emma Davis,Email,16.99,3.34,True,2
13815,2025-05-09,2025-05-05,19,101,Alice Johnson,Phone,8.79,10.02,True,5
13816,2025-05-09,2025-05-05,19,102,Bob Smith,WhatsApp,22.94,3.53,False,2
13817,2025-05-09,2025-05-05,15,105,Emma Davis,Email,8.0,0.61,True,4
13818,2025-05-09,2025-05-05,15,104,David Brown,Phone,18.02,3.51,False,3
13819,2025-05-09,2025-05-05,13,101,Alice Johnson,Phone,16.97,4.66,True,4
13820,2025-05-09,2025-05-05,18,106,Frank Miller,Phone,24.48,5.27,True,3
13821,2025-05-09,2025-05-05,17,106,Frank Miller,WhatsApp,9.91,0.7,False,3
13822,2025-05-09,2025-05-05,11,102,Bob Smith,Email,12.48,1.71,True,5
13823,2025-05-09,2025-05-05,16,104,David Brown,Phone,12.3,1.05,True,1
13824,2025-05-09,2025-05-05,13,104,David Brown,Phone,14.87,0.9,False,2
13825,2025-05-09,2025-05-05,18,101,Alice Johnson,WhatsApp,11.08,6.72,True,3
13826,2025-05-09,2025-05-05,15,104,David Brown,Phone,14.01,9.09,True,5
13827,2025-05-09,2025-05-05,15,104,David Brown,Phone,13.12,4.82,True,1
13828,2025-05-09,2025-05-05,15,104,David Brown,WhatsApp,8.58,1.66,True,5
13829,2025-05-09,2025-05-05,11,103,Carol White,Phone,19.25,0.58,True,2
13830,2025-05-09,2025-05-05,10,105,Emma Davis,Phone,17.64,1.35,True,5
13831,2025-05-09,2025-05-05,9,103,Carol White,Phone,20.64,1.13,False,2
13832,2025-05-09,2025-05-05,13,104,David Brown,Chat,15.51,3.93,True,2
13833,2025-05-09,2025-05-05,16,101,Alice Johnson,Email,9.83,0.1,True,3
13834,2025-05-09,2025-05-05,19,102,Bob Smith,Email,24.31,1.65,True,1
13835,2025-05-09,2025-05-05,17,106,Frank Miller,Phone,15.8,0.97,False,3
13836,2025-05-09,2025-05-05,11,102,Bob Smith,Chat,6.97,2.14,True,5
13837,2025-05-09,2025-05-05,13,104,David Brown,Chat,14.01,1.42,True,2
13838,2025-05-09,2025-05-05,13,103,Carol White,Phone,16.64,2.93,True,2
13839,2025-05-09,2025-05-05,12,105,Emma Davis,Chat,11.12,0.92,True,1
13840,2025-05-09,2025-05-05,13,105,Emma Davis,Phone,15.09,0.17,True,5
13841,2025-05-09,2025-05-05,13,101,Alice Johnson,Email,10.66,0.52,True,5
13842,2025-05-09,2025-05-05,13,103,Carol White,Phone,20.58,2.63,True,5
13843,2025-05-09,2025-05-05,19,105,Emma Davis,Phone,15.99,2.37,False,1
13844,2025-05-09,2025-05-05,8,101,Alice Johnson,Chat,27.78,0.41,True,3
13845,2025-05-09,2025-05-05,19,102,Bob Smith,Phone,19.6,0.29,True,2
13846,2025-05-09,2025-05-05,10,105,Emma Davis,Phone,20.96,1.65,True,2
13847,2025-05-09,2025-05-05,17,104,David Brown,Chat,19.64,0.9,True,2
13848,2025-05-09,2025-05-05,8,104,David Brown,Email,15.75,0.3,True,5
13849,2025-05-10,2025-05-05,11,103,Carol White,WhatsApp,11.98,0.67,True,2
13850,2025-05-10,2025-05-05,12,105,Emma Davis,Phone,15.47,7.51,True,1
13851,2025-05-10,2025-05-05,17,101,Alice Johnson,Phone,12.23,0.66,True,4
13852,2025-05-10,2025-05-05,12,101,Alice Johnson,Phone,8.62,1.59,True,5
13853,2025-05-10,2025-05-05,14,103,Carol White,Phone,16.23,1.62,True,2
13854,2025-05-10,2025-05-05,18,102,Bob Smith,Email,11.6,2.18,True,4
13855,2025-05-10,2025-05-05,13,101,Alice Johnson,Phone,19.11,5.15,True,5
13856,2025-05-10,2025-05-05,13,101,Alice Johnson,WhatsApp,21.62,0.78,True,1
13857,2025-05-10,2025-05-05,12,104,David Brown,WhatsApp,13.83,1.73,True,1
13858,2025-05-10,2025-05-05,16,105,Emma Davis,Phone,17.7,0.82,False,1
13859,2025-05-10,2025-05-05,9,101,Alice Johnson,Phone,21.2,5.97,True,1
13860,2025-05-10,2025-05-05,10,101,Alice Johnson,Email,9.54,0.33,False,1
13861,2025-05-10,2025-05-05,15,105,Emma Davis,Phone,17.17,4.82,False,1
13862,2025-05-10,2025-05-05,15,106,Frank Miller,Chat,19.35,3.38,True,3
13863,2025-05-10,2025-05-05,16,104,David Brown,Email,11.16,3.76,True,4
13864,2025-05-10,2025-05-05,15,102,Bob Smith,Chat,13.59,7.23,True,1
13865,2025-05-10,2025-05-05,11,101,Alice Johnson,WhatsApp,13.46,1.54,True,4
13866,2025-05-10,2025-05-05,18,105,Emma Davis,Chat,8.42,1.72,True,2
13867,2025-05-10,2025-05-05,16,104,David Brown,Phone,21.64,3.59,False,2
13868,2025-05-10,2025-05-05,10,102,Bob Smith,Phone,16.75,1.27,True,5
13869,2025-05-10,2025-05-05,14,102,Bob Smith,Email,22.94,1.03,True,5
13870,2025-05-10,2025-05-05,12,102,Bob Smith,Chat,15.64,0.84,False,2
13871,2025-05-10,2025-05-05,16,105,Emma Davis,Email,16.62,5.01,True,1
13872,2025-05-10,2025-05-05,15,101,Alice Johnson,Phone,19.66,3.71,True,4
13873,2025-05-10,2025-05-05,8,104,David Brown,Phone,15.67,0.26,False,1
13874,2025-05-10,2025-05-05,14,105,Emma Davis,Email,6.49,1.29,True,5
13875,2025-05-10,2025-05-05,11,102,Bob Smith,WhatsApp,14.59,1.22,True,2
13876,2025-05-10,2025-05-05,18,103,Carol White,Phone,12.87,1.35,True,5
13877,2025-05-10,2025-05-05,14,102,Bob Smith,Phone,16.88,6.1,True,5
13878,2025-05-10,2025-05-05,12,101,Alice Johnson,Chat,5.93,0.68,True,1
13879,2025-05-10,2025-05-05,9,106,Frank Miller,WhatsApp,16.17,1.94,True,2
13880,2025-05-10,2025-05-05,11,102,Bob Smith,Chat,11.57,2.7,True,1
13881,2025-05-10,2025-05-05,15,105,Emma Davis,Chat,18.25,1.11,False,3
13882,2025-05-10,2025-05-05,11,105,Emma Davis,Phone,10.27,1.89,True,1
13883,2025-05-10,2025-05-05,12,106,Frank Miller,WhatsApp,7.09,0.55,True,4
13884,2025-05-11,2025-05-05,11,104,David Brown,Chat,15.1,4.47,True,1
13885,2025-05-11,2025-05-05,14,101,Alice Johnson,Phone,3.7,2.85,True,5
13886,2025-05-11,2025-05-05,12,106,Frank Miller,Phone,16.24,7.75,True,3
13887,2025-05-11,2025-05-05,9,101,Alice Johnson,WhatsApp,15.66,5.39,True,5
13888,2025-05-11,2025-05-05,10,103,Carol White,Phone,14.75,3.94,True,2
13889,2025-05-11,2025-05-05,8,103,Carol White,Phone,16.11,1.52,True,2
13890,2025-05-11,2025-05-05,17,103,Carol White,Phone,7.76,5.31,True,3
13891,2025-05-11,2025-05-05,9,102,Bob Smith,WhatsApp,15.66,7.71,True,2
13892,2025-05-11,2025-05-05,15,101,Alice Johnson,Chat,13.23,12.34,False,1
13893,2025-05-11,2025-05-05,8,105,Emma Davis,WhatsApp,19.67,2.53,True,4
13894,2025-05-11,2025-05-05,9,105,Emma Davis,Phone,7.7,2.69,True,2
13895,2025-05-11,2025-05-05,14,105,Emma Davis,Phone,10.52,4.34,False,2
13896,2025-05-11,2025-05-05,15,103,Carol White,Phone,14.05,0.18,True,2
13897,2025-05-11,2025-05-05,8,106,Frank Miller,Phone,8.47,3.13,True,2
13898,2025-05-11,2025-05-05,11,102,Bob Smith,Chat,25.44,3.16,True,5
13899,2025-05-11,2025-05-05,16,106,Frank Miller,Phone,14.9,2.62,True,2
13900,2025-05-11,2025-05-05,12,106,Frank Miller,Chat,15.71,3.15,False,3
13901,2025-05-11,2025-05-05,13,103,Carol White,Chat,5.15,2.62,True,1
13902,2025-05-11,2025-05-05,11,104,David Brown,Phone,18.36,3.66,True,5
13903,2025-05-11,2025-05-05,16,102,Bob Smith,WhatsApp,18.12,3.4,True,2
13904,2025-05-11,2025-05-05,16,103,Carol White,WhatsApp,16.43,0.69,False,3
13905,2025-05-11,2025-05-05,19,104,David Brown,Phone,15.59,0.46,True,4
13906,2025-05-11,2025-05-05,17,105,Emma Davis,Phone,25.63,0.14,True,2
13907,2025-05-11,2025-05-05,15,104,David Brown,Chat,16.18,0.36,False,3
13908,2025-05-11,2025-05-05,9,104,David Brown,Phone,13.17,1.07,True,1
13909,2025-05-11,2025-05-05,9,103,Carol White,Phone,18.42,2.8,True,1
13910,2025-05-12,2025-05-12,9,104,David Brown,Chat,10.63,0.0,True,2
13911,2025-05-12,2025-05-12,9,105,Emma Davis,WhatsApp,8.87,4.22,True,1
13912,2025-05-12,2025-05-12,14,101,Alice Johnson,Phone,15.24,3.58,True,3
13913,2025-05-12,2025-05-12,13,104,David Brown,WhatsApp,19.44,2.66,True,2
13914,2025-05-12,2025-05-12,8,102,Bob Smith,Email,14.21,1.42,False,3
13915,2025-05-12,2025-05-12,8,103,Carol White,Email,11.34,7.94,True,1
13916,2025-05-12,2025-05-12,18,106,Frank Miller,WhatsApp,25.85,1.81,True,1
13917,2025-05-12,2025-05-12,16,103,Carol White,Email,15.67,1.4,True,4
13918,2025-05-12,2025-05-12,12,103,Carol White,Chat,11.46,6.51,True,1
13919,2025-05-12,2025-05-12,18,101,Alice Johnson,Phone,8.99,5.63,False,2
13920,2025-05-12,2025-05-12,8,105,Emma Davis,Phone,20.52,1.42,True,2
13921,2025-05-12,2025-05-12,15,105,Emma Davis,WhatsApp,9.95,0.23,True,1
13922,2025-05-12,2025-05-12,13,103,Carol White,Email,18.43,1.24,True,1
13923,2025-05-12,2025-05-12,9,104,David Brown,Email,18.76,0.62,False,3
