call_id,date,month,month_name,hour,agent_id,agent_name,channel,duration_minutes,wait_time_minutes,resolved,customer_satisfaction
1684,2025-01-17,2025-01-01,January 2025,18,106,Frank Miller,Chat,9.25,5.2,True,1
1685,2025-01-17,2025-01-01,January 2025,16,104,David Brown,Email,13.77,0.25,False,2
1686,2025-01-17,2025-01-01,January 2025,11,106,Frank Miller,Phone,15.51,11.78,True,5
1687,2025-01-17,2025-01-01,January 2025,19,105,Emma Davis,Email,20.62,0.68,False,2
1688,2025-01-17,2025-01-01,January 2025,16,105,Emma Davis,Email,10.08,0.89,True,4
1689,2025-01-17,2025-01-01,January 2025,18,105,Emma Davis,Phone,11.08,0.2,True,1
1690,2025-01-17,2025-01-01,January 2025,17,101,Alice Johnson,Email,16.9,0.92,False,2
1691,2025-01-17,2025-01-01,January 2025,13,102,Bob Smith,Chat,11.75,4.16,True,3
1692,2025-01-17,2025-01-01,January 2025,14,103,Carol White,WhatsApp,26.91,0.84,False,3
1693,2025-01-17,2025-01-01,January 2025,19,105,Emma Davis,Phone,20.05,0.06,True,3
1694,2025-01-17,2025-01-01,January 2025,18,104,David Brown,WhatsApp,7.59,10.29,True,4
1695,2025-01-17,2025-01-01,January 2025,11,105,Emma Davis,Phone,11.21,3.98,True,3
1696,2025-01-17,2025-01-01,January 2025,19,102,Bob Smith,Email,18.15,3.01,True,1
1697,2025-01-17,2025-01-01,January 2025,19,105,Emma Davis,Phone,15.4,4.56,True,5
1698,2025-01-17,2025-01-01,January 2025,18,103,Carol White,WhatsApp,20.74,0.06,False,1
1699,2025-01-17,2025-01-01,January 2025,17,106,Frank Miller,Email,15.36,0.16,True,5
1700,2025-01-17,2025-01-01,January 2025,12,106,Frank Miller,Phone,15.82,1.47,True,4
1701,2025-01-17,2025-01-01,January 2025,14,104,David Brown,Chat,15.34,1.28,False,2
1702,2025-01-17,2025-01-01,January 2025,18,101,Alice Johnson,Phone,7.47,0.2,True,3
1703,2025-01-17,2025-01-01,January 2025,14,102,Bob Smith,WhatsApp,14.38,0.57,True,1
1704,2025-01-17,2025-01-01,January 2025,13,102,Bob Smith,Email,15.95,11.03,True,2
1705,2025-01-17,2025-01-01,January 2025,13,101,Alice Johnson,Phone,8.15,2.51,True,3
1706,2025-01-17,2025-01-01,January 2025,18,101,Alice Johnson,Chat,12.05,13.89,True,5
1707,2025-01-17,2025-01-01,January 2025,8,106,Frank Miller,Phone,11.55,1.94,False,1
1708,2025-01-17,2025-01-01,January 2025,19,101,Alice Johnson,WhatsApp,11.79,4.72,False,1
1709,2025-01-17,2025-01-01,January 2025,14,101,Alice Johnson,Email,18.41,2.92,True,4
1710,2025-01-17,2025-01-01,January 2025,17,104,David Brown,Chat,10.36,8.42,True,1
1711,2025-01-17,2025-01-01,January 2025,13,106,Frank Miller,WhatsApp,12.96,2.54,True,2
1712,2025-01-17,2025-01-01,January 2025,16,106,Frank Miller,Phone,15.29,0.57,True,1
1713,2025-01-17,2025-01-01,January 2025,13,104,David Brown,Phone,12.55,10.37,True,5
1714,2025-01-17,2025-01-01,January 2025,11,104,David Brown,Phone,10.51,11.45,True,4
1715,2025-01-17,2025-01-01,January 2025,11,105,Emma Davis,Email,16.4,2.77,True,4
1716,2025-01-17,2025-01-01,January 2025,13,104,David Brown,Email,17.67,1.09,True,3
1717,2025-01-17,2025-01-01,January 2025,18,101,Alice Johnson,Phone,10.74,5.78,True,4
1718,2025-01-17,2025-01-01,January 2025,17,105,Emma Davis,Phone,12.24,3.18,True,3
1719,2025-01-17,2025-01-01,January 2025,12,101,Alice Johnson,Chat,9.2,8.13,True,3
1720,2025-01-17,2025-01-01,January 2025,19,101,Alice Johnson,Phone,15.61,0.94,True,2
1721,2025-01-17,2025-01-01,January 2025,11,102,Bob Smith,Phone,22.8,0.51,True,1
1722,2025-01-17,2025-01-01,January 2025,17,102,Bob Smith,Phone,22.88,5.25,True,4
1723,2025-01-17,2025-01-01,January 2025,9,104,David Brown,WhatsApp,13.96,1.22,True,3
1724,2025-01-17,2025-01-01,January 2025,18,102,Bob Smith,Phone,11.11,0.59,True,2
1725,2025-01-17,2025-01-01,January 2025,10,101,Alice Johnson,Phone,20.7,0.73,True,4
1726,2025-01-17,2025-01-01,January 2025,8,101,Alice Johnson,WhatsApp,22.37,0.57,True,4
1727,2025-01-17,2025-01-01,January 2025,14,102,Bob Smith,Phone,15.04,1.3,True,4
1728,2025-01-17,2025-01-01,January 2025,19,101,Alice Johnson,Email,12.75,1.22,True,1
1729,2025-01-17,2025-01-01,January 2025,17,101,Alice Johnson,Email,13.91,1.75,True,3
1730,2025-01-17,2025-01-01,January 2025,9,103,Carol White,Phone,16.34,0.2,True,5
1731,2025-01-17,2025-01-01,January 2025,12,103,Carol White,Email,14.8,2.58,True,5
1732,2025-01-17,2025-01-01,January 2025,16,104,David Brown,Phone,13.26,0.35,False,1
1733,2025-01-17,2025-01-01,January 2025,18,105,Emma Davis,Chat,16.63,1.31,True,3
1734,2025-01-17,2025-01-01,January 2025,15,102,Bob Smith,Email,13.07,0.06,True,1
1735,2025-01-17,2025-01-01,January 2025,19,105,Emma Davis,Phone,19.13,2.12,True,3
1736,2025-01-17,2025-01-01,January 2025,12,104,David Brown,Chat,18.05,1.81,True,2
1737,2025-01-17,2025-01-01,January 2025,18,104,David Brown,Phone,20.74,2.05,False,2
1738,2025-01-17,2025-01-01,January 2025,18,103,Carol White,Email,13.83,3.34,True,3
1739,2025-01-17,2025-01-01,January 2025,15,106,Frank Miller,Phone,16.14,3.26,True,3
1740,2025-01-17,2025-01-01,January 2025,11,102,Bob Smith,Chat,11.73,1.11,True,5
1741,2025-01-17,2025-01-01,January 2025,10,102,Bob Smith,WhatsApp,21.95,3.47,True,4
1742,2025-01-17,2025-01-01,January 2025,8,103,Carol White,Chat,12.22,1.63,False,1
1743,2025-01-17,2025-01-01,January 2025,13,103,Carol White,WhatsApp,13.61,0.79,True,3
1744,2025-01-17,2025-01-01,January 2025,9,102,Bob Smith,Chat,14.03,1.08,True,4
1745,2025-01-17,2025-01-01,January 2025,19,106,Frank Miller,Phone,14.27,4.05,True,1
1746,2025-01-17,2025-01-01,January 2025,15,103,Carol White,Phone,13.56,2.93,False,3
1747,2025-01-17,2025-01-01,January 2025,8,103,Carol White,Phone,5.59,4.54,True,5
1748,2025-01-17,2025-01-01,January 2025,12,106,Frank Miller,Phone,8.22,6.74,True,4
1749,2025-01-17,2025-01-01,January 2025,10,106,Frank Miller,Phone,13.92,3.85,True,1
1750,2025-01-17,2025-01-01,January 2025,14,104,David Brown,Phone,8.76,4.67,True,4
1751,2025-01-17,2025-01-01,January 2025,11,101,Alice Johnson,Phone,18.12,6.3,False,1
1752,2025-01-17,2025-01-01,January 2025,14,101,Alice Johnson,Phone,16.14,4.75,True,2
1753,2025-01-17,2025-01-01,January 2025,18,106,Frank Miller,WhatsApp,13.4,2.01,False,1
1754,2025-01-17,2025-01-01,January 2025,18,105,Emma Davis,Phone,10.98,2.42,True,2
1755,2025-01-17,2025-01-01,January 2025,16,106,Frank Miller,Chat,8.14,3.62,True,1
1756,2025-01-17,2025-01-01,January 2025,9,103,Carol White,WhatsApp,17.36,0.73,True,4
1757,2025-01-17,2025-01-01,January 2025,8,104,David Brown,WhatsApp,5.08,0.3,True,5
1758,2025-01-18,2025-01-01,January 2025,8,101,Alice Johnson,Email,16.7,1.35,False,2
1759,2025-01-18,2025-01-01,January 2025,11,104,David Brown,Chat,24.8,7.29,True,4
1760,2025-01-18,2025-01-01,January 2025,19,101,Alice Johnson,WhatsApp,16.74,4.38,False,1
1761,2025-01-18,2025-01-01,January 2025,15,101,Alice Johnson,Phone,8.66,7.69,True,3
1762,2025-01-18,2025-01-01,January 2025,11,102,Bob Smith,Chat,7.32,0.39,True,3
1763,2025-01-18,2025-01-01,January 2025,14,105,Emma Davis,Phone,12.45,2.88,True,5
1764,2025-01-18,2025-01-01,January 2025,16,103,Carol White,Phone,20.05,1.03,False,2
1765,2025-01-18,2025-01-01,January 2025,18,104,David Brown,Phone,15.91,2.21,False,2
1766,2025-01-18,2025-01-01,January 2025,11,102,Bob Smith,Phone,22.19,12.03,True,1
1767,2025-01-18,2025-01-01,January 2025,14,102,Bob Smith,Phone,16.62,0.57,True,1
1768,2025-01-18,2025-01-01,January 2025,15,105,Emma Davis,Phone,19.76,1.7,False,2
1769,2025-01-18,2025-01-01,January 2025,10,102,Bob Smith,Chat,20.91,0.41,False,3
1770,2025-01-18,2025-01-01,January 2025,9,102,Bob Smith,Chat,15.22,11.11,True,5
1771,2025-01-18,2025-01-01,January 2025,13,105,Emma Davis,Chat,10.22,5.56,False,1
1772,2025-01-18,2025-01-01,January 2025,15,101,Alice Johnson,Chat,22.45,0.35,False,3
1773,2025-01-18,2025-01-01,January 2025,8,103,Carol White,Phone,12.15,0.92,True,3
1774,2025-01-18,2025-01-01,January 2025,19,101,Alice Johnson,Phone,18.63,1.99,True,3
1775,2025-01-18,2025-01-01,January 2025,13,102,Bob Smith,Phone,25.92,7.4,False,3
1776,2025-01-18,2025-01-01,January 2025,9,106,Frank Miller,WhatsApp,12.4,1.05,True,5
1777,2025-01-18,2025-01-01,January 2025,9,103,Carol White,Phone,9.21,5.53,True,3
1778,2025-01-18,2025-01-01,January 2025,13,101,Alice Johnson,Phone,19.39,1.04,True,5
1779,2025-01-18,2025-01-01,January 2025,16,104,David Brown,Chat,17.84,0.23,False,1
1780,2025-01-18,2025-01-01,January 2025,10,106,Frank Miller,Phone,12.88,0.99,True,1
1781,2025-01-18,2025-01-01,January 2025,13,103,Carol White,Email,23.41,2.77,True,3
1782,2025-01-19,2025-01-01,January 2025,10,105,Emma Davis,WhatsApp,6.38,2.13,True,5
1783,2025-01-19,2025-01-01,January 2025,8,102,Bob Smith,Phone,10.64,1.71,True,3
1784,2025-01-19,2025-01-01,January 2025,13,106,Frank Miller,Email,17.16,0.2,True,3
1785,2025-01-19,2025-01-01,January 2025,8,103,Carol White,Chat,24.03,3.75,True,2
1786,2025-01-19,2025-01-01,January 2025,17,101,Alice Johnson,Phone,16.43,11.26,True,4
1787,2025-01-19,2025-01-01,January 2025,11,102,Bob Smith,Email,12.99,3.07,True,3
1788,2025-01-19,2025-01-01,January 2025,15,101,Alice Johnson,Phone,11.78,1.49,False,1
1789,2025-01-19,2025-01-01,January 2025,19,101,Alice Johnson,Email,19.57,0.27,True,3
1790,2025-01-19,2025-01-01,January 2025,11,106,Frank Miller,WhatsApp,6.47,0.8,True,4
1791,2025-01-19,2025-01-01,January 2025,10,103,Carol White,Phone,9.07,2.98,True,2
1792,2025-01-19,2025-01-01,January 2025,13,102,Bob Smith,Phone,13.99,3.08,True,1
1793,2025-01-19,2025-01-01,January 2025,10,101,Alice Johnson,Phone,16.76,0.97,False,3
1794,2025-01-19,2025-01-01,January 2025,15,103,Carol White,Phone,8.1,9.38,False,1
1795,2025-01-19,2025-01-01,January 2025,18,103,Carol White,Phone,16.57,0.91,False,2
1796,2025-01-19,2025-01-01,January 2025,19,104,David Brown,WhatsApp,16.55,2.45,True,3
1797,2025-01-19,2025-01-01,January 2025,17,103,Carol White,Chat,17.73,5.68,True,1
1798,2025-01-19,2025-01-01,January 2025,17,105,Emma Davis,Email,17.82,1.79,True,1
1799,2025-01-19,2025-01-01,January 2025,10,104,David Brown,Chat,15.99,1.51,False,1
1800,2025-01-19,2025-01-01,January 2025,15,106,Frank Miller,Chat,8.09,1.84,True,5
1801,2025-01-19,2025-01-01,January 2025,19,102,Bob Smith,Email,18.5,1.39,True,5
1802,2025-01-19,2025-01-01,January 2025,10,104,David Brown,Chat,20.92,2.15,True,4
1803,2025-01-19,2025-01-01,January 2025,10,104,David Brown,Email,16.56,6.36,True,4
1804,2025-01-19,2025-01-01,January 2025,15,104,David Brown,Phone,13.15,0.64,True,5
1805,2025-01-19,2025-01-01,January 2025,14,101,Alice Johnson,Chat,8.74,2.74,True,4
1806,2025-01-19,2025-01-01,January 2025,17,102,Bob Smith,Chat,6.39,2.56,False,1
1807,2025-01-19,2025-01-01,January 2025,17,106,Frank Miller,Email,11.37,1.03,True,3
1808,2025-01-19,2025-01-01,January 2025,19,106,Frank Miller,Phone,11.16,1.88,True,4
1809,2025-01-19,2025-01-01,January 2025,10,106,Frank Miller,Phone,7.09,1.35,True,2
1810,2025-01-19,2025-01-01,January 2025,16,104,David Brown,Phone,27.19,3.41,True,4
1811,2025-01-19,2025-01-01,January 2025,11,105,Emma Davis,Phone,16.69,3.78,True,1
1812,2025-01-19,2025-01-01,January 2025,14,106,Frank Miller,Email,16.69,1.97,True,1
1813,2025-01-19,2025-01-01,January 2025,18,105,Emma Davis,Email,12.28,0.22,True,4
1814,2025-01-19,2025-01-01,January 2025,13,101,Alice Johnson,Phone,22.06,0.15,True,2
1815,2025-01-19,2025-01-01,January 2025,14,106,Frank Miller,Phone,22.78,0.07,True,4
1816,2025-01-19,2025-01-01,January 2025,19,105,Emma Davis,Phone,22.85,0.34,False,1
1817,2025-01-20,2025-01-01,January 2025,10,102,Bob Smith,Phone,13.56,3.94,True,4
1818,2025-01-20,2025-01-01,January 2025,18,105,Emma Davis,Phone,11.86,4.64,False,2
1819,2025-01-20,2025-01-01,January 2025,17,106,Frank Miller,Phone,10.85,6.78,False,1
1820,2025-01-20,2025-01-01,January 2025,9,105,Emma Davis,Phone,14.71,6.72,False,3
1821,2025-01-20,2025-01-01,January 2025,12,102,Bob Smith,Chat,11.38,5.19,False,2
1822,2025-01-20,2025-01-01,January 2025,19,102,Bob Smith,WhatsApp,20.47,7.8,True,3
1823,2025-01-20,2025-01-01,January 2025,11,104,David Brown,Chat,20.57,1.7,True,2
1824,2025-01-20,2025-01-01,January 2025,16,104,David Brown,Phone,25.68,4.13,True,3
1825,2025-01-20,2025-01-01,January 2025,11,102,Bob Smith,Phone,16.1,3.08,True,3
1826,2025-01-20,2025-01-01,January 2025,13,101,Alice Johnson,Phone,14.76,5.67,True,1
1827,2025-01-20,2025-01-01,January 2025,17,105,Emma Davis,Phone,17.43,3.4,True,4
1828,2025-01-20,2025-01-01,January 2025,15,102,Bob Smith,WhatsApp,10.4,0.11,True,4
1829,2025-01-20,2025-01-01,January 2025,9,102,Bob Smith,Email,17.12,0.27,True,1
1830,2025-01-20,2025-01-01,January 2025,16,103,Carol White,Email,9.56,1.72,True,3
1831,2025-01-20,2025-01-01,January 2025,13,102,Bob Smith,Chat,9.23,10.16,True,4
1832,2025-01-20,2025-01-01,January 2025,15,101,Alice Johnson,Phone,20.37,2.81,False,1
1833,2025-01-20,2025-01-01,January 2025,18,105,Emma Davis,WhatsApp,18.33,0.63,True,5
1834,2025-01-20,2025-01-01,January 2025,8,103,Carol White,Phone,24.67,0.22,True,2
1835,2025-01-20,2025-01-01,January 2025,10,102,Bob Smith,Email,8.81,6.39,False,1
1836,2025-01-20,2025-01-01,January 2025,8,105,Emma Davis,Phone,21.58,1.63,True,2
1837,2025-01-20,2025-01-01,January 2025,15,106,Frank Miller,Phone,12.09,2.03,False,3
1838,2025-01-20,2025-01-01,January 2025,13,103,Carol White,Phone,4.65,0.23,True,3
1839,2025-01-20,2025-01-01,January 2025,18,103,Carol White,Chat,13.48,2.19,True,4
1840,2025-01-20,2025-01-01,January 2025,17,103,Carol White,Phone,15.5,11.62,True,4
1841,2025-01-20,2025-01-01,January 2025,15,103,Carol White,WhatsApp,14.42,0.79,True,3
1842,2025-01-20,2025-01-01,January 2025,17,102,Bob Smith,Chat,14.26,4.98,True,4
1843,2025-01-20,2025-01-01,January 2025,12,102,Bob Smith,Email,10.95,1.99,True,3
1844,2025-01-20,2025-01-01,January 2025,10,105,Emma Davis,Email,12.81,0.27,True,1
1845,2025-01-20,2025-01-01,January 2025,8,102,Bob Smith,WhatsApp,18.88,7.98,True,3
1846,2025-01-20,2025-01-01,January 2025,13,105,Emma Davis,Phone,12.19,2.23,True,4
1847,2025-01-20,2025-01-01,January 2025,15,101,Alice Johnson,Phone,14.27,1.54,True,5
1848,2025-01-20,2025-01-01,January 2025,9,102,Bob Smith,Phone,17.2,3.33,True,3
1849,2025-01-20,2025-01-01,January 2025,13,106,Frank Miller,Chat,20.74,6.81,False,2
1850,2025-01-20,2025-01-01,January 2025,15,102,Bob Smith,Email,13.52,8.58,True,2
1851,2025-01-20,2025-01-01,January 2025,9,103,Carol White,WhatsApp,7.79,0.48,False,1
1852,2025-01-20,2025-01-01,January 2025,8,105,Emma Davis,Phone,7.65,0.28,True,3
1853,2025-01-20,2025-01-01,January 2025,19,101,Alice Johnson,Chat,16.09,1.52,False,1
1854,2025-01-20,2025-01-01,January 2025,15,101,Alice Johnson,Phone,10.39,6.54,False,1
1855,2025-01-20,2025-01-01,January 2025,16,101,Alice Johnson,Phone,16.81,5.41,True,1
1856,2025-01-20,2025-01-01,January 2025,15,102,Bob Smith,WhatsApp,8.82,3.21,True,2
1857,2025-01-20,2025-01-01,January 2025,13,102,Bob Smith,Phone,23.84,0.41,False,2
1858,2025-01-20,2025-01-01,January 2025,19,102,Bob Smith,Chat,19.97,3.88,True,4
1859,2025-01-20,2025-01-01,January 2025,10,106,Frank Miller,Phone,26.2,0.43,True,4
1860,2025-01-20,2025-01-01,January 2025,14,105,Emma Davis,Phone,13.08,6.35,True,2
1861,2025-01-20,2025-01-01,January 2025,10,101,Alice Johnson,Chat,22.22,2.59,True,2
1862,2025-01-20,2025-01-01,January 2025,13,101,Alice Johnson,Email,17.92,0.9,True,1
1863,2025-01-20,2025-01-01,January 2025,10,104,David Brown,WhatsApp,11.22,9.69,True,5
1864,2025-01-20,2025-01-01,January 2025,17,102,Bob Smith,Phone,16.5,4.0,True,2
1865,2025-01-20,2025-01-01,January 2025,18,103,Carol White,Chat,16.61,2.71,True,5
1866,2025-01-20,2025-01-01,January 2025,10,102,Bob Smith,Chat,22.69,0.2,True,1
1867,2025-01-20,2025-01-01,January 2025,11,106,Frank Miller,WhatsApp,17.8,1.95,True,2
1868,2025-01-20,2025-01-01,January 2025,15,105,Emma Davis,WhatsApp,11.65,6.83,False,1
1869,2025-01-20,2025-01-01,January 2025,15,103,Carol White,Phone,20.82,0.7,False,2
1870,2025-01-20,2025-01-01,January 2025,17,101,Alice Johnson,Phone,14.17,2.24,True,5
1871,2025-01-20,2025-01-01,January 2025,17,103,Carol White,Chat,18.53,4.01,True,3
1872,2025-01-20,2025-01-01,January 2025,14,105,Emma Davis,WhatsApp,14.11,2.45,True,5
1873,2025-01-20,2025-01-01,January 2025,9,101,Alice Johnson,Chat,27.65,7.89,True,1
1874,2025-01-20,2025-01-01,January 2025,16,106,Frank Miller,Phone,5.91,0.67,True,2
1875,2025-01-20,2025-01-01,January 2025,8,106,Frank Miller,Phone,20.09,1.06,True,2
1876,2025-01-20,2025-01-01,January 2025,10,104,David Brown,WhatsApp,24.42,1.34,True,3
1877,2025-01-20,2025-01-01,January 2025,12,105,Emma Davis,Chat,10.53,0.31,False,3
1878,2025-01-20,2025-01-01,January 2025,19,105,Emma Davis,WhatsApp,20.6,3.96,False,1
1879,2025-01-20,2025-01-01,January 2025,16,101,Alice Johnson,Phone,12.39,8.91,True,2
1880,2025-01-20,2025-01-01,January 2025,14,105,Emma Davis,Chat,10.5,6.39,True,2
1881,2025-01-20,2025-01-01,January 2025,14,106,Frank Miller,Email,17.38,1.38,False,2
1882,2025-01-20,2025-01-01,January 2025,18,103,Carol White,Phone,13.39,1.85,True,2
1883,2025-01-20,2025-01-01,January 2025,9,104,David Brown,Email,5.9,1.2,True,5
1884,2025-01-20,2025-01-01,January 2025,17,104,David Brown,Phone,18.64,5.81,True,4
1885,2025-01-20,2025-01-01,January 2025,19,106,Frank Miller,Phone,18.03,7.88,False,3
1886,2025-01-20,2025-01-01,January 2025,14,102,Bob Smith,WhatsApp,12.78,1.76,True,2
1887,2025-01-20,2025-01-01,January 2025,10,101,Alice Johnson,WhatsApp,14.77,0.94,True,4
1888,2025-01-20,2025-01-01,January 2025,16,103,Carol White,Email,17.04,0.79,True,1
1889,2025-01-20,2025-01-01,January 2025,19,101,Alice Johnson,Phone,20.1,3.28,True,2
1890,2025-01-20,2025-01-01,January 2025,9,101,Alice Johnson,Phone,8.33,8.79,True,5
1891,2025-01-20,2025-01-01,January 2025,11,106,Frank Miller,WhatsApp,10.54,2.28,True,4
1892,2025-01-20,2025-01-01,January 2025,12,104,David Brown,Chat,9.2,3.14,False,1
1893,2025-01-20,2025-01-01,January 2025,13,104,David Brown,Phone,12.77,1.63,True,3
1894,2025-01-20,2025-01-01,January 2025,14,105,Emma Davis,WhatsApp,19.44,2.7,False,1
1895,2025-01-20,2025-01-01,January 2025,18,105,Emma Davis,Chat,14.8,1.29,False,2
1896,2025-01-20,2025-01-01,January 2025,17,101,Alice Johnson,Phone,15.15,0.97,False,3
1897,2025-01-20,2025-01-01,January 2025,17,104,David Brown,Email,13.24,5.63,True,5
1898,2025-01-20,2025-01-01,January 2025,10,102,Bob Smith,Phone,15.66,9.91,False,1
1899,2025-01-20,2025-01-01,January 2025,19,106,Frank Miller,Phone,14.86,3.79,False,1
1900,2025-01-20,2025-01-01,January 2025,8,105,Emma Davis,WhatsApp,17.44,13.37,False,2
1901,2025-01-20,2025-01-01,January 2025,13,104,David Brown,Email,16.5,0.57,True,2
1902,2025-01-20,2025-01-01,January 2025,10,101,Alice Johnson,Chat,20.67,1.72,True,2
1903,2025-01-20,2025-01-01,January 2025,18,106,Frank Miller,Phone,5.57,0.56,False,3
1904,2025-01-20,2025-01-01,January 2025,16,101,Alice Johnson,WhatsApp,9.3,1.39,True,2
1905,2025-01-20,2025-01-01,January 2025,14,104,David Brown,Chat,11.84,1.7,True,2
1906,2025-01-20,2025-01-01,January 2025,8,106,Frank Miller,Phone,14.63,0.48,True,1
1907,2025-01-20,2025-01-01,January 2025,8,102,Bob Smith,Phone,11.42,0.68,True,4
1908,2025-01-20,2025-01-01,January 2025,18,102,Bob Smith,WhatsApp,15.63,0.85,True,2
1909,2025-01-20,2025-01-01,January 2025,18,102,Bob Smith,Chat,14.58,1.77,True,2
1910,2025-01-20,2025-01-01,January 2025,15,105,Emma Davis,WhatsApp,15.6,4.96,True,4
1911,2025-01-20,2025-01-01,January 2025,10,104,David Brown,Phone,14.96,1.08,True,1
1912,2025-01-20,2025-01-01,January 2025,19,105,Emma Davis,Phone,16.38,1.85,True,4
1913,2025-01-20,2025-01-01,January 2025,9,101,Alice Johnson,Phone,14.96,1.62,True,5
1914,2025-01-20,2025-01-01,January 2025,14,101,Alice Johnson,WhatsApp,18.82,2.61,False,1
1915,2025-01-20,2025-01-01,January 2025,14,104,David Brown,Phone,8.78,4.81,True,2
1916,2025-01-20,2025-01-01,January 2025,18,104,David Brown,Phone,16.52,3.3,True,3
1917,2025-01-20,2025-01-01,January 2025,9,103,Carol White,Chat,14.47,1.21,False,3
1918,2025-01-20,2025-01-01,January 2025,19,104,David Brown,Chat,15.89,1.04,True,2
1919,2025-01-20,2025-01-01,January 2025,14,103,Carol White,Phone,10.05,10.77,True,2
1920,2025-01-20,2025-01-01,January 2025,19,106,Frank Miller,Phone,15.09,1.61,True,3
1921,2025-01-20,2025-01-01,January 2025,17,104,David Brown,Phone,17.38,0.06,True,3
1922,2025-01-20,2025-01-01,January 2025,16,101,Alice Johnson,Email,17.3,0.66,True,4
1923,2025-01-20,2025-01-01,January 2025,15,105,Emma Davis,Phone,14.96,3.29,True,4
1924,2025-01-20,2025-01-01,January 2025,9,103,Carol White,Phone,20.08,9.19,True,4
1925,2025-01-20,2025-01-01,January 2025,17,102,Bob Smith,Phone,6.9,2.35,True,2
1926,2025-01-20,2025-01-01,January 2025,13,106,Frank Miller,Chat,9.58,0.95,True,1
1927,2025-01-20,2025-01-01,January 2025,10,101,Alice Johnson,Chat,13.93,1.72,False,1
1928,2025-01-20,2025-01-01,January 2025,11,106,Frank Miller,Phone,15.84,0.75,True,2
1929,2025-01-20,2025-01-01,January 2025,16,106,Frank Miller,Phone,18.29,3.19,True,5
1930,2025-01-20,2025-01-01,January 2025,18,106,Frank Miller,Phone,10.25,0.23,True,3
1931,2025-01-20,2025-01-01,January 2025,8,106,Frank Miller,Phone,14.13,1.49,True,2
1932,2025-01-20,2025-01-01,January 2025,18,106,Frank Miller,Chat,14.69,0.3,True,2
1933,2025-01-20,2025-01-01,January 2025,19,101,Alice Johnson,Chat,14.27,6.73,True,5
1934,2025-01-20,2025-01-01,January 2025,18,105,Emma Davis,Chat,15.03,0.02,True,4
1935,2025-01-20,2025-01-01,January 2025,11,106,Frank Miller,Chat,12.41,0.74,True,4
1936,2025-01-20,2025-01-01,January 2025,17,102,Bob Smith,Phone,9.82,5.6,True,2
1937,2025-01-20,2025-01-01,January 2025,17,106,Frank Miller,WhatsApp,5.95,0.56,True,1
1938,2025-01-20,2025-01-01,January 2025,8,104,David Brown,Phone,9.37,4.99,True,3
1939,2025-01-20,2025-01-01,January 2025,16,102,Bob Smith,Chat,21.52,2.33,False,1
1940,2025-01-20,2025-01-01,January 2025,14,102,Bob Smith,WhatsApp,17.78,1.69,True,3
